,ProductName,Username,Reviews,Ratings
503,Neutrogena Deep Clean Gentle Foaming Cleanser 175g,keels4,"[This review was collected as part of a promotion.] It's nice and gentle on my skin. It lathers up and spreads easily over my face. A little goes a long way. It smells quite good as well. It leaves my skin feeling nice and soft. The product size is great also. Although I wouldn't say it was the greatest product out there, I would purchase it again.",4 out of 5 stars.
504,Neutrogena Deep Clean Gentle Foaming Cleanser 175g,caseyl63,"[This review was collected as part of a promotion.] This cleanser is light and leaves my skin feeling clean, smooth and fresh. So easy to apply and washes off easily. I now use this as part of my daily routine and couldn’t go a day without it. A little goes a long way with this so this has lasted me weeks with daily use.",4 out of 5 stars.
505,Neutrogena Deep Clean Gentle Foaming Cleanser 175g,lanat13,[This review was collected as part of a promotion.] I love the feeling this give my skin. It’s got a nice gel consistency and leaves my skin feeling great,4 out of 5 stars.
506,Neutrogena Deep Clean Gentle Foaming Cleanser 175g,taranasaurus9,"[This review was collected as part of a promotion.] Really excited to get the Neutrogena influenster pack. I have been using the cleanser as part of my skincare routine and it's been great, no breakouts and leaving the skin feeling clean and fresh.",4 out of 5 stars.
507,Neutrogena Deep Clean Gentle Foaming Cleanser 175g,beautyandmybub,[This review was collected as part of a promotion.] I have normal to combo skin. This cleanser works so well for me. I love that it’s unscented and feels gentle on the skin. Little goes a long way and it’s so foamy which I personally don’t mind. It cleanses my skin so well and my skin doesn’t feel tight.,4 out of 5 stars.
508,Neutrogena Deep Clean Gentle Foaming Cleanser 175g,alexandrab197,[This review was collected as part of a promotion.] Really lightweight cleanser that only requires a small amount. leaves the skin feeling fresh and clean. Would definitely use it again based on the low price,4 out of 5 stars.
509,Neutrogena Deep Clean Gentle Foaming Cleanser 175g,melindas52,[This review was collected as part of a promotion.] Nice and foamy - feels light and refreshing to use. I like that the product isn’t too fragrant but still smells clean and fresh. I definitely use cleanser in my regular routine and find this one to be a great fit with the rest of my skincare,4 out of 5 stars.
510,Neutrogena Deep Clean Gentle Foaming Cleanser 175g,srush05,[This review was collected as part of a promotion.] Soft cushion foam. Not super drying.. is gentle on the skin.cica complex makes is gentle in the skin and foaming and rinsing gives a good clean sensation. love neutrogena products.,4 out of 5 stars.
511,Neutrogena Deep Clean Gentle Foaming Cleanser 175g,Anonymous,[This review was collected as part of a promotion.] The packaging had an elegant simplicity to it. I found that it was thick and sticky before lathering up. It did an excellent job at cleaning my face but left it feeling sticky and smooth until dry. It would do really well in conjunction with a cream after use.,4 out of 5 stars.
512,Neutrogena Deep Clean Gentle Foaming Cleanser 175g,anggg96,[This review was collected as part of a promotion.] Wasn't a huge fan of the Neutrogena voxbox. I tried all the products a few times but I didn't feel like the products were anything special but they also didn't irritate my skin. The packaging was nice. Overall I give it 5/10,3 out of 5 stars.
513,Neutrogena Deep Clean Gentle Foaming Cleanser 175g,danid46,[This review was collected as part of a promotion.] im not a fan if the smell of this product sadly. it smells a little chemical to me but it works a charm. if you are looking for a drugstore cleanser this one is definitely high up on the list and worth to buy. the reason why i wont be buying this product is because its not vegan and that is my preference for skincare.,3 out of 5 stars.
514,Neutrogena Deep Clean Gentle Foaming Cleanser 175g,jessiesworld_,"[This review was collected as part of a promotion.] I'll be brutally honest; I found this cleanser to be very average. It didn't really foam, more of a lather. And it wasn't enough to remove makeup or clean the skin thoroughly after one cleanse. It does state it's a gentle cleanser for sensitive skin so perhaps it was just too gentle for me, but may be great for those with truly sensitive skin. You also get a lot of product and the price point is affordable. It just wasn't for me unfortunately.",2 out of 5 stars.
515,Neutrogena Deep Clean Gentle Foaming Cleanser 175g,zenkak,"[This review was collected as part of a promotion.] I have used other cleansers that have been better, this was really thick and soapy smelling",2 out of 5 stars.
516,Neutrogena Bright Boost Illuminating Serum 30ml,JonaKilats,A co worker of mine notice instance face change of me after using this,5 out of 5 stars.
517,Neutrogena Bright Boost Illuminating Serum 30ml,Serendipity,I just receives the item as ive ordered online. I tried it straight away and I'm so happy with it. It smells so good and straight away my face is glowing and ny skin feels so soft after the serum dried up,5 out of 5 stars.
518,Neutrogena Bright Boost Illuminating Serum 30ml,Cindystone,Ladies this is definitely one product you must try. I put it on before bed and woke up and only to have my partner complement how glowing my skin looked. So affordable and so amazing! 10/10,5 out of 5 stars.
519,Neutrogena Bright Boost Illuminating Serum 30ml,PT lucky,"Love love love  it, it turned my dull skin brighter after applied it, no need to wait for days or weeks to see results",5 out of 5 stars.
520,Neutrogena Bright Boost Illuminating Serum 30ml,NityaGita,Very good and recommend this to buy.,5 out of 5 stars.
521,Neutrogena Bright Boost Illuminating Serum 30ml,Vee23,"My skin looks better than before , it help meI’m a very dark skin person",5 out of 5 stars.
522,Neutrogena Bright Boost Illuminating Serum 30ml,Val21,I started using this serum a few months ago and I love it since.,5 out of 5 stars.
523,Neutrogena Bright Boost Illuminating Serum 30ml,iimcaroline,"Really does give a glow, I use it every morning",5 out of 5 stars.
524,Neutrogena Bright Boost Illuminating Serum 30ml,Sabbywabbi,"Happy I gave this serum a go. It works great on my combination skin (oily t-zone and dry on other areas). I have used numerous skincare products (e.g. Korean products, SK-II, etc.) And I was a bit hesitant to use a drugstore one, but thought it wouldn't hurt anyway to try it. This serum does its job. It actually brightened and plumped my tired mother skin after two weeks or so. I love the scent and the texture is non-greasy and light. My skin absorbs it easily. This serum is definitely included in my skincare routine.",5 out of 5 stars.
525,Neutrogena Bright Boost Illuminating Serum 30ml,Shei,"Love it! It works perfectly for me, result in just a day..buy again soon",5 out of 5 stars.
526,Neutrogena Bright Boost Illuminating Serum 30ml,Amily,"Have been using it for a month now and cannot recommend enough. It worked wonders for my skin, considering an economical drug store serum. Fast absorbed, my dark spot started to fade and a light glow on skin.",5 out of 5 stars.
527,Neutrogena Bright Boost Illuminating Serum 30ml,DorothyR,"I am dissapointed with Neutrogena's bottling. This product, for example is,for a serum, is quite thick. I find I have to use the dropper as a dipper and am concerned as to how I will get the product out. I love this consistency as it spreads evenly and smoothly, but would rather it (and the moisturisers) in a pump bottle",4 out of 5 stars.
528,Neutrogena Bright Boost Illuminating Serum 30ml,Saanu,I liked this product as it gives my skin a shimmery look and it smells good. I prefer a no makeup look and this is great,4 out of 5 stars.
529,Neutrogena Bright Boost Illuminating Serum 30ml,Robyn ports,Bright skin and illuminating,4 out of 5 stars.
530,Neutrogena Bright Boost Illuminating Serum 30ml,jollie,"The serum has a shimmer to it which adds to the glow it gives you. It is a bit more viscous and slightly greasier than other serums I've worn - which I don't mind as I have dry skin. I wouldn't wear a thick moisturiser or oil on top, would opt for a gel cream moisturiser. It does have a refreshing scent but might be irritating for some skin types",3 out of 5 stars.
531,Neutrogena Bright Boost Illuminating Serum 30ml,Henhen020,I bought this about a month ago and I thought it was good. The serum smells great (kind of like shampoo maybe) but I was surprised that it wasn’t a serum for a permanent glow/brightening. It is just a serum (which has a sort of glitter in it) to make your skin look bright.,3 out of 5 stars.
532,Neutrogena Bright Boost Illuminating Serum 30ml,Shaysha,"It leaves my skin a bit oily, used it for a week but haven't noticed any brightness to my skin.",2 out of 5 stars.
533,Neutrogena Bright Boost Illuminating Serum 30ml,S007,"When I opened the carton and pushed the pump, I just got 1 drop of serum, thought I did not press the pump correctly, and tried again- still the same. When looking in to the bottle I could see serum at the very bottom; even the pump nozzle is not able to reach serum.",1 out of 5 stars.
534,Neutrogena Bright Boost Illuminating Serum 30ml,CHUTIYA,Bought this a game changer for my full face.It didn’t work as mentioned in the review.1. It’s caused your palms & face to get sticky when applied 2. The extractor is strange it’s doesn’t work as it meant to.I had to pour it to use.3. It gives skin a fake glow not allowing a natural blend.,1 out of 5 stars.
